Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,TX,2019,"12        ",Female,17,,157,22.86,165.1,1,Car,6,6,44,None,1000,50,800,800,2,500,22,"Same length",70,70,"Ring finger",March,Winter,Yes,No,Breads/Sandwiches,Coffee,Music,6,11,4,"Yes - other","In person",50,50,20,,,,,,,,,,,,,,,,,,
USA,TX,2011,"12        ",Male,17,Right-Handed,181,30,180,,Car,8,.338,25,Soccer,500,500,500,,500,500,30,"Same length",50,50,"Same length",October,Fall,No,No,"No favorite","Soft drink (caffeinated)",History,8,8,2,"Yes - broadband connection","Cell phone",30,30,5,5,5,5,5,5,5,5,5,5,5,5,Some,"Graduate degree","Rock and roll",,Happy,Relative,"Arts, culture, sports"
USA,TX,2019,"12        ",Female,17,Right-Handed,168,25,168,1,Car,30,0.516,46,None,500,400,400,400,700,900,25,"Same length",75,70,"Index finger",January,Fall,No,No,Poultry,Water,Science,6,6,4,"Yes - broadband connection","Text messaging",30,30,2,10,20,5,0,1,3,5,5,5,16,5,"A lot","Graduate degree",Country,"Freeze time",Happy,Teacher,"Wildlife, animals"
USA,TX,2013,"11        ",Male,17,Right-Handed,185,28,184,2,Car,6,.353,117,Other,0,0,500,800,400,200,28,,85,90,"Ring finger",February,Winter,No,No,Meat,Water,History,9,9,4,"Yes - broadband connection","In person",55,50,15,1,1,1,8,0,3,1,1,1,18,7,Some,"Some college",Gospel,Telepathy,Healthy,Relative,Religious
USA,TX,2016,"5         ",Female,10,Right-Handed,129.5,20,123,2,Bus,5,53,64,Swimming,10000,10000,1000,100,90,90,20,"Same length",4,4,"Same length",June,Summer,No,No,Other,Water,"Social studies",10,17,6,"Yes - other","Internet chat or instant messaging",1,17,2,7,8,1,7,0,4,3,6,1,0,0,"A lot","Some college",Pop,"Freeze time",Healthy,Other,Other
USA,TX,2015,"5         ",Male,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2013,"5         ",Female,11,Right-Handed,147,23,148,2,Car,10,0.439,47,Other,1000,1000,1000,1000,1000,1000,23,"Same length",60,70,"Ring finger",October,Summer,No,No,"No favorite",Other,"Physical education",10,13,9,"Yes - other","Myspace, Facebook, other social networking sites, or blog",99,96,14,10,5,9,10,10,8,10,12,11,0,7,"Very little",Other,Other,Invisibility,Healthy,"Musician or singer",Health
USA,TX,2019,"12        ",Male,17,Right-Handed,195,35,197,one,Car,5,0.603,48,"Football (American)",1000,1000,1000,1000,0,350,34,"Right foot",35,36,"Ring finger",August,Summer,Yes,No,Meat,Water,"Physical education","6 1/2",8,4,"Yes - dial-up connection","In person",40,50,4,"1 1/2",10,12,18,5,3,15,6,20,0,2,Some,"Graduate degree","Heavy metal",Invisibility,Healthy,"Sports person","International aid"
USA,TX,2021,"12        ",Male,17,Right-Handed,167,26,165,1,Car,5,.443,56,"Football (American)",600,400,400,600,1000,1000,25,"Right foot",75,84,"Ring finger",March,Winter,No,No,,Water,"Mathematics and statistics",8,7,4,"Yes - broadband connection","Text messaging",3,4,3,1,10,7,14,10,1,1,3,1,,3,"A lot","Undergraduate degree","Heavy metal",Fly,Happy,Politician,"Education/Youth development"
USA,TX,2018,"12        ",Female,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2020,"12        ",Male,18,Right-Handed,180,25,166,1,Car,"10 ",0.534,50,Other,800,500,600,900,100,150,25,"Same length",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2015,"4         ",Female,10,Right-Handed,145,22,142,1,Walk,5,0.691,56,Bowling,1000,1000,1000,750,0,0,22,"Same length",70,70,"Same length",September,Summer,,No,Desserts,Water,Science,6,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2019,"12        ",Male,17,Right-Handed,178,26,170,1,Car,4,.43,54,"Football (American)",1000,1000,1000,500,500,500,26,"Same length",8,7,"Index finger",March,Winter,No,No,Pizza/Pasta,Water,"Mathematics and statistics",7,8,6,"Yes - broadband connection","Internet chat or instant messaging","a lot","a lot",1,3,0,1,24,24,2,24,1,3,0,0,Some,"Graduate degree","Rap/Hip hop",Invisibility,Healthy,"Sports person","Wildlife, animals"
USA,TX,2021,"12        ",Female,17,Right-Handed,158.4,23.8,153.3,1,Car,10,.628,29,"Table Tennis",200,300,150,400,700,950,23.5,"Right foot",73.66,81.28,"Ring finger",December,Fall,Yes,No,Meat,"Soft drink (caffeinated)",Art,6,8,4,"Yes - broadband connection","Internet chat or instant messaging",6,11,4,.3,4,7,1,27,2.5,30,40,1,20,.5,Some,"Graduate degree",Pop,"Freeze time",Happy,Relative,"Wildlife, animals"
USA,TX,2019,"12        ",Female,17,Right-Handed,149,23.2,155,1,Car,8,0.449,37,Walking/Hiking,904,1000,840,952,701,674,23.4,"Left foot",64,65,"Ring finger",May,Winter,Yes,No,Fruit,Water,English,6,8,4,"Yes - broadband connection","In person",11,9,5,2,10,20,7,0,15,5,30,30,16,3,"A lot",Other,"Punk rock","Super strength",Happy,Relative,Environment
USA,TX,2018,"12        ",Male,18,Right-Handed,190.5,29.4,190,1,Car,10,.78,71,"Football (American)",0,500,1000,750,200,1000,29.4,"Same length",8.4,8,"Index finger",May,Winter,No,No,Meat,"Sports drink","Physical education",6,8,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog",25,30,50,5,2,55,25,0,4,3,3,1,12,0,Some,"Graduate degree",Country,Invisibility,Healthy,Relative,Health
USA,TX,2021,"11        ",Female,16,Right-Handed,162,5,15,2,Car,12,1.376,39,Skateboarding/Rollerblading,1000,1000,1000,1000,0,500,6,"Same length",20,20,"Same length",May,Winter,No,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",9,11,4,"Yes - broadband connection","Text messaging",100,70,42,16,12,20,10,7,10,16,40,20,0,42,Some,"Graduate degree",Pop,Telepathy,Rich,"Musician or singer","Wildlife, animals"
USA,TX,2021,"12        ",Male,17,Right-Handed,170,27.3,180,2,Car,13,.662,47,Other,1000,1000,1000,1000,1000,1000,27.3,"Same length",85,88,"Ring finger",May,Winter,Yes,No,Poultry,Water,Science,5,10,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog","A lot","A lot",5,1,0,4,2,7,4,2,5,2,20,,"A lot","Some college","Rap/Hip hop","Freeze time",Happy,Actor,"International aid"
USA,TX,2020,"12        ",Female,18,Right-Handed,154.9,19.05,160,1,Car,19,.733,47,Athletics,995,800,1000,995,50,700,19.82,"Left foot",5.91,5.58,"Index finger",September,Fall,No,No,Fruit,Tea,Art,6,6,3,"Yes - other","In person",20,30,7,.5,25,3,8,0,7,2,30,1,25,10,"A lot","Graduate degree",Other,"Freeze time",Happy,Relative,Health
USA,TX,2019,"12        ",Male,16,Right-Handed,176.7,24.1,189.9,2,Car,30,0.357,50,Basketball,1000,791,503,701,556,1000,24.1,"Same length",76.2,76.2,"Same length",September,Winter,Yes,No,Seafood,Water,Science,4,12,5,"Yes - broadband connection","Text messaging",34,45,10,16,6,6,24,30,26,30,21,10,0,2,"A lot","Some college",Other,"Freeze time",Rich,Other,"Education/Youth development"
USA,TX,2018,"12        ",Female,17,Right-Handed,157,23.5,158,1,Car,15,0.557,42,Soccer,882,631,1000,503,1000,1000,23,"Right foot",70,72,"Ring finger",August,Spring,No,No,Poultry,Water,Science,6.5,9,6,"Yes - broadband connection","Text messaging",50,60,30,2,6,50,12,0,50,42,20,25,0,10,Some,"Graduate degree",Country,Invisibility,Happy,Relative,Health
USA,TX,2013,"12        ",Female,18,Right-Handed,155,22,152,1,Car,5,.296,52,Dancing,0,0,0,0,500,700,22,"Same length",65,65,"Same length",November,Winter,No,No,Seafood,Water,English,6,8,6,"Yes - other","Text messaging",20,20,5,2,5,2,1,0,5,5,5,5,30,5,"A lot","Graduate degree",Pop,Telepathy,Healthy,Politician,Health
USA,TX,2014,"7         ",Male,13,Right-Handed,155,25,155,2,Car,6,0.733,.69,Basketball,500,100,800,1000,400,200,24,"Right foot",65,60,"Ring finger",December,Summer,Yes,No,Meat,"Sports drink","Mathematics and statistics",8,8,5,"Yes - dial-up connection","In person",60,50,5,10,2,14,4,0,1,6,1,0,1,1,Some,"Graduate degree",Country,"Super strength",Rich,Relative,Other
USA,TX,2016,"6         ",Male,11,Left-Handed,158,,,1,Bus,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2019,"6         ",Male,11,Right-Handed,156.5,24,161,2,Bus,25-30,0.33,36,Soccer,738,439,647,647,1000,1000,24,"Same length",7,6.5,"Index finger",May,Fall,No,No,Pizza/Pasta,Juice,"Computers and technology",6-8,11-13,6,"Yes - other","Text messaging",35,20,7,3,2,1,1,10,4,2,4,0,0,0,Some,"Graduate degree",,Invisibility,Healthy,Other,Health
USA,TX,2019,"12        ",Female,21,Right-Handed,160,20.3,142,1,Boat,25,.49,40,Athletics,342,802,1000,711,1000,1000,20,"Right foot",6.35,6.985,"Ring finger",December,Winter,No,No,"Rice/Noodle dishes",Water,English,9,12,2,"Yes - broadband connection","Text messaging",6,5,0,2,1,4,0,0,6,2,10,15,27,5,"A lot","Graduate degree",Other,Fly,Happy,Friend,"Wildlife, animals"
USA,TX,2014,"12        ",Female,17,Right-Handed,178,12,189,1,Car,2,0.462,60,Dancing,100,750,750,1000,250,750,30,"Same length",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2018,"12        ",Male,17,Right-Handed,168,30,66,175,Car,2,0.384,45,"Football (American)",1,10,8,8,8,8,30,"Same length",8,9,"Ring finger",May,Spring,No,No,Meat,"Powdered drink",English,7,7,5,"Yes - other","Text messaging",5000,7000,40,40,0,20,10,50,50,100,100,10,40,5,Some,"Some college",Pop,Invisibility,Healthy,"Religious figure",Religious
USA,TX,2019,"12        ",Female,16,Ambidextrous,173,24.5,166,1,Car,18,0.421,37,Skateboarding/Rollerblading,872,818,898,679,481,551,23.5,"Right foot",86,80,"Index finger",August,Winter,No,Yes,"Rice/Noodle dishes",Water,English,9,9,2,"Yes - broadband connection","Text messaging",134,186,12,2,8,17,0,3,21,6,37,2,0,3,"Very little","Graduate degree","Punk rock",Telepathy,Famous,Other,"Wildlife, animals"
USA,TX,2015,"4         ",Male,9,Left-Handed,144,21,139,1,Car,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2015,"12        ",Female,17,Right-Handed,162.5,21,82.29,2,Car,10,,,Tennis,1000,1000,1000,1000,900,1000,,"Same length",,,"Same length",October,Fall,No,No,Pizza/Pasta,Water,Music,7,10,4,"Yes - other","Text messaging",100,100,3,2,5,2,0,0,15,15,5,5,25,3,"A lot",Other,Pop,Fly,Happy,Relative,"Wildlife, animals"
USA,TX,2019,"12        ",Male,17,Right-Handed,178,25,177,1,Car,8,.343,43,Baseball/Softball,80,70,80,60,90,95,25,"Same length",75,82,"Ring finger",October,Fall,No,No,Meat,Water,"Physical education",9,10,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",20,25,15,1,5,10,20,10,20,2,30,8,25,2,Some,"Undergraduate degree","Rap/Hip hop",Invisibility,Happy,"Musician or singer","Education/Youth development"
USA,TX,2021,"12        ",Female,17,Right-Handed,160,15.24,157,1,Car,5,.083,68,Basketball,,,,,,,15.24,"Same length",16,14,"Index finger",October,Fall,Yes,No,Seafood,Water,Science,6-8,10,6,"Yes - other","Text messaging",103,101,5,2,9,5,2,4,3,7,3,4,5,2,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,"Religious figure",Religious
USA,TX,2018,"12        ",Female,16,Right-Handed,165.1,1,1,2,Car,15,0.761,42,Other,,,,,,,17,"Same length",55,65,"Index finger",March,Fall,No,No,Meat,Water,English,5,7,5,"Yes - other","Text messaging",30,50,"8 ",5,2,80,3,4,70,3,5,10,0,30,"A lot","Some college","Rhythm and blues (R&B)",,Happy,Other,"International aid"
USA,TX,2019,"12        ",Female,17,Right-Handed,142,21,150,2,Car,8,.459,46,Dancing,950,500,700,700,750,900,21,"Same length",65,70,"Ring finger",March,Fall,No,No,Fruit,Water,Other,7,10,6,"Yes - broadband connection","In person",165,177,8,5,10,10,10,0,30,38,20,6,4,24,"A lot","Graduate degree",Other,"Freeze time",Happy,Other,"Arts, culture, sports"
USA,TX,2018,"12        ",Male,17,Right-Handed,185,28,76,1,Car,3,0.35,40,Golf,369,417,433,487,727,872,28,,90,90,"Same length",December,Summer,Yes,No,"No favorite",Water,History,8,9,4,"Yes - other","In person",15,10,24,21,12,72,17,9,8,4,5,16,14,8,Some,"Graduate degree",Country,Telepathy,Healthy,"Religious figure",Religious
USA,TX,2017,"12        ",Female,17,Right-Handed,170,25.1,62,1,Car,"13 ",.409,33,Soccer,400,500,300,600,500,700,25.1,"Same length",63.5,63.5,"Same length",January,Spring,Yes,No,Desserts,Water,Science,7,8,5,"Yes - broadband connection","Text messaging",50,55,14,2,1,2,8,0,15,8,20,10,10,5,Some,Other,Other,Invisibility,Happy,Relative,Health
USA,TX,2015,"12        ",Female,17,Ambidextrous,176,25,174,1,Car,7,.443,44,Basketball,500,500,500,600,800,1000,24,"Right foot",8.9,7,"Index finger",March,Spring,No,No,Fruit,Water,Art,5,7,5,"Yes - broadband connection","Text messaging",300,250,10,2,5,4,3,0,50,74,50,12,30,0,,,,,,,
USA,TX,2018,"6         ",Female,11,Right-Handed,159,23,151,1,Bicycle,5,0.481,50,Golf,1000,754,845,508,64,59,23,"Same length",60,58,"Index finger",June,Summer,Yes,No,Poultry,Milk,Art,9,7,6,"Yes - other","In person",0,7,5,1,2,6,4,7,2,3,5,3,0,1,Some,"Graduate degree","Rock and roll",Fly,Happy,Teacher,"Wildlife, animals"
USA,TX,2014,"4         ",Female,9.5,Right-Handed,137,22,138,1,Car,15,,,Dancing,950,800,900,700,500,600,22,"Same length",60,60,"Same length",May,Summer,No,No,Pizza/Pasta,Water,"Mathematics and statistics",8,7,4,"Yes - other","In person",0,0,4,1,2,"2 ",9.5,"1  ",0,1,2,2,0,1,"Very little","Graduate degree",Other,Fly,Healthy,Relative,"Wildlife, animals"
USA,TX,2019,"12        ",Male,17,Left-Handed,170,28,80,1,Car,8,.336,37,Athletics,500,500,600,500,700,"1,000",28,"Right foot",71,80,"Ring finger",July,Fall,No,No,Pizza/Pasta,Water,Science,6,8,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",300,500,8,,,,,,,,,,,,,,,,,,
USA,TX,2012,"7         ",Male,12,Right-Handed,152,25,146,1,Car,5,,,"Football (American)",300,500,600.3,850,650,870,25,"Same length",65,65,"Same length",September,Winter,No,No,Meat,Water,Music,"8 ",9,4,"Yes - other","Text messaging",100,100,60,1,3,18,10,21,2,30,18,21,1,2,Some,"Graduate degree",Jazz,"Freeze time",Healthy,"Religious figure",Health
USA,TX,2016,"12        ",Female,16,Right-Handed,160,274,144,1,Car,"5 ",,,Baseball/Softball,,,,,,,274,"Same length",66,88,"Same length",December,Winter,No,Yes,Pizza/Pasta,Juice,Science,6,8,3,"Yes - other","Text messaging",200,600,40,5,10,5,30,0,50,60,50,2,0,6,"A lot","Graduate degree",Country,Telepathy,Happy,Teacher,"Wildlife, animals"
USA,TX,2019,"12        ",Male,17,Right-Handed,182,27,180,2,Bicycle,15,.695,40,Cycling,600,600,600,700,800,800,28,"Left foot",130,130,"Same length",April,Winter,Yes,No,Meat,Water,"Physical education",5-6,6-7,6,"Yes - other","Text messaging",80,100,6,1,3,2,12,10,5,10,6,3,24,15,Some,"Undergraduate degree",Country,Invisibility,Healthy,Relative,"International aid"
USA,TX,2016,"12        ",Female,17,Right-Handed,152,21,142,2,Car,30,0.905,52,Other,300,300,700,400,50,1000,21,"Same length",,80,"Same length",May,Fall,No,No,Seafood,"Soft drink (caffeinated)",Science,7,9,5,"Yes - broadband connection","Text messaging",20,100,35,28,10,40,3,0,5,35,30,30,40,10,Some,"Graduate degree","Rap/Hip hop",Telepathy,Healthy,Relative,"International aid"
USA,TX,2013,"12        ",Female,18,Left-Handed,168,17,169,1,Car,4,.392,38,Basketball,1000,950,950,1000,700,700,17,"Same length",72,71,"Index finger",December,Fall,No,No,Salads,Water,Art,8.5,8,4,"Yes - broadband connection","In person",200,210,9,2,0,3,5,6,3,5,7,9,8,1,"A lot","Undergraduate degree",Other,Invisibility,Happy,Relative,Environment
USA,TX,2016,"12        ",Male,17,Right-Handed,165.1,25.65,165.1,1,Car,30,0.342,46,"Football (American)",850,600,765,800,1000,1000,25.4,"Same length",80,83,"Ring finger",October,Winter,Yes,No,,Coffee,History,6,8,2,"Yes - broadband connection","Text messaging",160,150,12,3,7,5,2,10,0,4,10,1,2,2,"A lot","Graduate degree",Other,Fly,Happy,Teacher,Environment
USA,TX,2013,"12        ",Male,17,Right-Handed,165,26,162,2,Bus,5,.297,44,Soccer,556,492,695,503,802,802,26,"Same length",70,70,"Same length",June,Winter,Yes,No,Poultry,Water,Art,8,6,4,"Yes - other","In person",8,10,26,2,1,49,7,2,5,3,20,10,0,24,"Very little","Graduate degree",Other,Fly,Happy,Relative,"Education/Youth development"
USA,TX,2018,"12        ",Male,18,Left-Handed,181,28,187,2,Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2020,"12        ",Female,17,Right-Handed,5'9,10,7,2,Bus,10,1.104,57,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2013,"5         ",Female,11,Right-Handed,160,25,159,2,Car,10,0.38,50,Swimming,1000,1000,1000,1000,500,500,26,"Right foot",100,90,"Index finger",November,Summer,No,No,"No favorite",Water,"Mathematics and statistics",8,10,8,"Yes - other","Text messaging",20,10,64,2,3,1,8,0,24,128,24,0,0,5,"A lot","Graduate degree",Pop,"Freeze time",Healthy,Friend,Environment
USA,TX,2015,"4         ",Female,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2020,"12        ",Female,17,Right-Handed,162,22,149,1,Car,15,0.746,43,Other,1000,1000,1000,1000,900,1000,21,"Right foot",75,65,"Index finger",July,Winter,No,No,Breads/Sandwiches,Water,History,7,9,5,"Yes - broadband connection","Text messaging",5,8,0,0,7,8,0,0,8,1,50,40,0,3,"A lot","Undergraduate degree",Other,Telepathy,Happy,"Musician or singer","International aid"
USA,TX,2014,"12        ",Male,17,Right-Handed,170,29,158,2,Car,15,0.422,56,Other,,,,,,,29,"Same length",,30,"Same length",September,Summer,No,No,"No favorite",Other,History,7,8,5,"Yes - other",Other,10,17,0,1,1,2,,,,3,,,,,Some,Other,Other,"Super strength",Healthy,Relative,Health
USA,TX,2016,"5         ",Female,11,Right-Handed,152,23,162,1,Car,4,51,10,Swimming,1000,1000,1000,1000,1000,1000,20,"Right foot",7,7,"Same length",April,Fall,Yes,No,Seafood,Tea,Art,10,10,4,"Yes - other","Text messaging",2,4,10,0,2,1,4,0,0,0,1,20,2,1,Some,"Some college",Country,Fly,Happy,"Musician or singer","Education/Youth development"
USA,TX,2022,"12        ",Female,18,Right-Handed,168,27,,2,Car,7,.49,39,Other,500,500,500,700,1000,1000,,"Same length",,,"Ring finger",September,Winter,No,No,Desserts,Water,History,4,9,4,"Yes - broadband connection","In person",30,110,10,1,5,3,12,1,6,13,50,2,16,5,Some,"Undergraduate degree","Rock and roll",Telepathy,Rich,"Community leader or elder",Health
USA,TX,2023,"8         ",Female,13,Right-Handed,162.5,34,160,1,Bus,25,0.387,37,None,636,294,128,920,807,1000,,,61,6.7,"Ring finger",December,Fall,Yes,No,"No favorite",Juice,Art,8-10,7-8,4,"Yes - broadband connection","Text messaging",10,90+,10,4,2,2,1,20,20,2,40,20,0,3,"Very little",Other,Other,"Freeze time",Rich,Friend,Health
USA,TX,2021,"11        ",Female,17,Right-Handed,170.6,30,169,1,Car,5,0.8,45,Other,1000,888,888,599,0,96,31,"Left foot",75,80,"Ring finger",December,Fall,Yes,Yes,Salads,Juice,History,6,5,10,"Yes - dial-up connection","Text messaging",20,13,8,0,8,4,8,3,6,4,4,4,16,0,"A lot","Graduate degree",Other,Telepathy,Happy,Friend,Health
USA,TX,2023,"12        ",Female,17,Right-Handed,163,24,163.5,2,Car,35,0.359,25,Walking/Hiking,700,600,700,600,400,450,24,"Same length",60.5,70.5,"Ring finger",September,Fall,Yes,No,Meat,Water,Other,7,6,8,"Yes - other","Text messaging",40,60,32,5,40,50,8,3,50,40,42,25,40,30,"A lot","Graduate degree","Rap/Hip hop","Super strength",Healthy,Relative,Health
USA,TX,2019,"12        ",Female,27,Right-Handed,179,24.1,169,1,Car,25,.632,48,Walking/Hiking,840,1000,764,1000,465,733,24.1,"Same length",100,90,"Index finger",October,Fall,No,No,Pizza/Pasta,Coffee,"Social studies",7,8,3,"Yes - other","Text messaging",30,30,4,2,40,2,4,0,3,4,8,6,30,5,"A lot","Undergraduate degree",Country,Fly,Healthy,"Religious figure","Education/Youth development"
USA,TX,2019,"6         ",Female,11,Right-Handed,149,23,152,2,Bus,20,0.391,35,Other,0,128,904,0,209,797,23,"Same length",72,68,"Index finger",June,Winter,Yes,No,Other,Water,Other,5,10,4,"Yes - broadband connection","In person",0,2,,0,1,10,1,2,0,0,4,11,0,0,Some,Other,"Rock and roll",Telepathy,Healthy,Other,Other
USA,TX,2016,"12        ",Male,18,Left-Handed,182.2,25,180,1,Car,5,.74,50,Golf,500,500,500,500,400,600,25,"Same length",5,5.5,"Ring finger",January,Summer,Yes,No,Pizza/Pasta,Water,,7,8,3,"Yes - dial-up connection",,10,30,15,1,25,4,0,0,5,5,10,15,30,4,Some,"Undergraduate degree","Rap/Hip hop",Telepathy,Healthy,Other,"Arts, culture, sports"
USA,TX,2019,"12        ",Female,15,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2023,"12        ",Female,17,Right-Handed,160,24,100,1,Car,30,.327,68,Swimming,100,100,100,100,100,100,24,"Same length",8,7,"Index finger",July,Summer,Yes,No,"No favorite",Coffee,Other,5,8,4,"Yes - other",Other,400,400,10,10,0,10,10,0,40,10,40,10,40,40,"Very little","Graduate degree",Other,Telepathy,Healthy,"Coach or club leader",Health
USA,TX,2013,"12        ",Female,17,Right-Handed,157,23,157,2,Bus,20,.38,32,Soccer,,,,,,,23,"Same length",63,61,"Index finger",May,Winter,No,No,Seafood,Water,Languages,6,6,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",20,20,1,1,10,4,2,0,1,1,1,3,0,10,"A lot","Graduate degree",Other,Telepathy,Happy,"Religious figure","International aid"
USA,TX,2015,"5         ",Female,11,Right-Handed,150,23,153,1,Car,2,0.525,53,Soccer,1000,1000,1000,1000,1,2,23,"Same length",70,60,"Index finger",August,Summer,Yes,No,Seafood,Water,Art,9,6,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",0,0,30,9,5,9,8,4,160,70,168,3,0,3,"A lot","Some college",Pop,"Super strength",Famous,Friend,Health
USA,TX,2018,"12        ",Female,17,Right-Handed,160,23.8,160,1,Car,15,.36,39,Dancing,765,631,888,1000,1000,1000,23.8,"Same length",110,98,"Index finger",January,Summer,No,No,Seafood,Water,English,6,9,4,"Yes - other","Text messaging",100,600,5,1,9,6,4,0,9,10,10,3,15,3,"A lot","Undergraduate degree",Country,Telepathy,Happy,Relative,Religious
USA,TX,2011,"12        ",Female,18,Right-Handed,158,23,156,1,Car,15,.359,45,Tennis,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2018,"12        ",Male,17,Right-Handed,179.1,26.2,74,1,Car,5,.82,47,"Martial Arts",800,800,700,500,1000,200,26.2,"Same length",8.5,7.2,"Index finger",December,Winter,No,No,Pizza/Pasta,Water,"Computers and technology",8,0,4,"Yes - broadband connection","Text messaging",5,9,5,0,2,20,28,4,3,1,1,0,0,0,"A lot","Graduate degree",Other,"Freeze time",Happy,"Religious figure","Wildlife, animals"
USA,TX,2014,"12        ",Female,18,Right-Handed,173,26,171.5,2,Car,13,.63,34,Soccer,700,700,500,500,400,900,25,"Right foot",98,97,"Index finger",February,Spring,No,No,Breads/Sandwiches,Water,"Social studies",6,12,3,"Yes - broadband connection","Text messaging",100,100,4,3,3,5,6,4,4,6,20,10,0,1,"A lot","Graduate degree",Pop,"Freeze time",Healthy,"Sports person",Health
USA,TX,2015,"5         ",Female,11,Right-Handed,138,20,133,1,Car,5,0.38,46,Gymnastics,,,,,,,20,"Same length",55,55,"Same length",March,Summer,No,No,Seafood,Water,Music,10,8,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",0,0,1,0,0,5,20,0,1,0,0,2,0,0,None,"Graduate degree",Pop,Invisibility,Healthy,"Sports person",Health
USA,TX,2015,"12        ",Male,17,,175.2,67,87,1,Car,5,.207,33,"Football (American)",0,0,1000,0,0,1000,68,"Right foot",12,12,"Same length",January,Winter,Yes,No,Meat,Tea,"Mathematics and statistics",8,16,4,,,,,1,1,1,1,1,1,1,1,1,1,1,1,None,"Graduate degree","Rap/Hip hop",Invisibility,Rich,,Other
USA,TX,2019,"12        ",Male,17,Right-Handed,170,26,180,1,Car,5,.25,53,Baseball/Softball,700,700,500,200,1000,1000,26,"Same length",80,85,"Ring finger",August,Fall,Yes,No,Meat,Tea,History,5,7,3,"Yes - broadband connection","Internet chat or instant messaging",55,55,10,0,20,40,0,15,18,3,60,3,25,2,Some,"Graduate degree",Other,"Super strength",Happy,Other,"Wildlife, animals"
USA,TX,2014,"12        ",Female,17,Right-Handed,155,23,158,2,Bus,30,.387,.59,Other,503,1000,1000,1000,503,503,23,"Same length",79,85,"Ring finger",November,Winter,No,No,Desserts,Water,History,7,13,6,"Yes - other","Text messaging",0,0,10,0,5,5,5,0,0,0,5,3,0,3,Some,"Graduate degree",Classical,Telepathy,Happy,Other,"Wildlife, animals"
USA,TX,2023,"12        ",Female,17,Right-Handed,162,20,162,1,Car,5,4,10,Tennis,,,,,,,20,"Same length",,,,May,Summer,No,No,Fruit,Water,English,6,10,4,,"In person",,,,,,,,,,,,,,,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,"Business person","Wildlife, animals"
